uri,prefLabel
http://metadata.un.org/thesaurus/1007077,劳动阶级
http://metadata.un.org/thesaurus/1005955,الطبقات الاجتماعية
http://metadata.un.org/thesaurus/1005955,SOCIAL CLASSES
http://metadata.un.org/thesaurus/1005955,CLASES SOCIALES
http://metadata.un.org/thesaurus/1005955,CLASSES SOCIALES
http://metadata.un.org/thesaurus/1005955,Социальные классы
http://metadata.un.org/thesaurus/1005955,社会阶级
http://metadata.un.org/thesaurus/1004103,الطبقة الوسطى
http://metadata.un.org/thesaurus/1004103,MIDDLE CLASS
http://metadata.un.org/thesaurus/1004103,CLASE MEDIA
http://metadata.un.org/thesaurus/1004103,CLASSE MOYENNE
http://metadata.un.org/thesaurus/1004103,Средний класс
http://metadata.un.org/thesaurus/1004103,中产阶级
http://metadata.un.org/thesaurus/1007084,الحكومة العالمية
http://metadata.un.org/thesaurus/1007084,WORLD GOVERNMENT
http://metadata.un.org/thesaurus/1007084,GOBIERNO MUNDIAL
http://metadata.un.org/thesaurus/1007084,GOUVERNEMENT MONDIAL
http://metadata.un.org/thesaurus/1007084,Всемирное правительство
http://metadata.un.org/thesaurus/1007084,世界政府
http://metadata.un.org/thesaurus/1003326,نظرية المنظمات الدولية
http://metadata.un.org/thesaurus/1003326,INTERNATIONAL ORGANIZATION THEORY
http://metadata.un.org/thesaurus/1003326,TEORIA DE LA ORGANIZACION INTERNACIONAL
http://metadata.un.org/thesaurus/1003326,THEORIES DES ORGANISATIONS INTERNATIONALES
http://metadata.un.org/thesaurus/1003326,Теория международных организаций
http://metadata.un.org/thesaurus/1003326,国际组织理论
http://metadata.un.org/thesaurus/1007087,السياسة العالمية
http://metadata.un.org/thesaurus/1007087,WORLD POLITICS
http://metadata.un.org/thesaurus/1007087,POLITICA MUNDIAL
http://metadata.un.org/thesaurus/1007087,POLITIQUE MONDIALE
http://metadata.un.org/thesaurus/1007087,Мировая политика
http://metadata.un.org/thesaurus/1007087,世界政治
http://metadata.un.org/thesaurus/1007096,مرض التوت (جلدي)
http://metadata.un.org/thesaurus/1007096,YAWS
http://metadata.un.org/thesaurus/1007096,PIAN
http://metadata.un.org/thesaurus/1007096,PIAN
http://metadata.un.org/thesaurus/1007096,Фрамбезия
http://metadata.un.org/thesaurus/1007096,雅司疹
http://metadata.un.org/thesaurus/1007097,تحويل التاريخ لسنة 2000
http://metadata.un.org/thesaurus/1007097,YEAR 2000 DATE CONVERSION
http://metadata.un.org/thesaurus/1007097,CONVERSION DE LA FECHA EN EL AÑO 2000
http://metadata.un.org/thesaurus/1007097,CONVERSION DE DATE POUR L'AN 2000
http://metadata.un.org/thesaurus/1007097,Перекодировка дат в связи с 2000 годом
http://metadata.un.org/thesaurus/1007097,2000年日期调整
http://metadata.un.org/thesaurus/1007099,الحالة في اليمن
http://metadata.un.org/thesaurus/1007099,YEMEN SITUATION
http://metadata.un.org/thesaurus/1007099,SITUACION EN EL YEMEN
http://metadata.un.org/thesaurus/1007099,SITUATION AU YEMEN
http://metadata.un.org/thesaurus/1007099,Положение в Йемене
http://metadata.un.org/thesaurus/1007099,也门局势
http://metadata.un.org/thesaurus/1007098,اليمن
http://metadata.un.org/thesaurus/1007098,YEMEN
http://metadata.un.org/thesaurus/1007098,YEMEN
http://metadata.un.org/thesaurus/1007098,Йемен
http://metadata.un.org/thesaurus/1007098,也门
http://metadata.un.org/thesaurus/1007098,YÉMEN
http://metadata.un.org/thesaurus/1007100,اللاجئون اليمنيون
http://metadata.un.org/thesaurus/1007100,YEMENI REFUGEES
http://metadata.un.org/thesaurus/1007100,REFUGIADOS YEMENITAS
http://metadata.un.org/thesaurus/1007100,REFUGIES YEMENITES
http://metadata.un.org/thesaurus/1007100,Йеменские беженцы
http://metadata.un.org/thesaurus/1007100,也门难民
http://metadata.un.org/thesaurus/1007101,اليمنيون
http://metadata.un.org/thesaurus/1007101,YEMENIS
http://metadata.un.org/thesaurus/1007101,YEMENITAS
http://metadata.un.org/thesaurus/1007101,YEMENITES
http://metadata.un.org/thesaurus/1007101,Йеменцы
http://metadata.un.org/thesaurus/1007101,也门人
http://metadata.un.org/thesaurus/1007102,اللغة الييدية
http://metadata.un.org/thesaurus/1007102,YIDDISH LANGUAGE
http://metadata.un.org/thesaurus/1007102,LENGUA YIDDISH
http://metadata.un.org/thesaurus/1007102,LANGUE YIDDISH
http://metadata.un.org/thesaurus/1007102,Идиш
http://metadata.un.org/thesaurus/1007102,依地语
http://metadata.un.org/thesaurus/1007116,الإيتريوم
http://metadata.un.org/thesaurus/1007116,YTTRIUM
http://metadata.un.org/thesaurus/1007116,ITRIO
http://metadata.un.org/thesaurus/1007116,YTTRIUM
http://metadata.un.org/thesaurus/1007116,Иттрий
http://metadata.un.org/thesaurus/1007116,钇
http://metadata.un.org/thesaurus/1005375,الفلزات الأرضية النادرة
http://metadata.un.org/thesaurus/1005375,RARE EARTH METALS
http://metadata.un.org/thesaurus/1005375,METALES DE TIERRAS RARAS
http://metadata.un.org/thesaurus/1005375,METAUX DE TERRES RARES
http://metadata.un.org/thesaurus/1005375,Редкоземельные металлы
http://metadata.un.org/thesaurus/1005375,稀土金属
http://metadata.un.org/thesaurus/1007122,زنجبار
http://metadata.un.org/thesaurus/1007122,ZANZIBAR
http://metadata.un.org/thesaurus/1007122,ZANZIBAR
http://metadata.un.org/thesaurus/1007122,ZANZIBAR
http://metadata.un.org/thesaurus/1007122,Занзибар
http://metadata.un.org/thesaurus/1007122,桑给巴尔
http://metadata.un.org/thesaurus/1007125,انعدام النمو السكاني
http://metadata.un.org/thesaurus/1007125,ZERO POPULATION GROWTH
http://metadata.un.org/thesaurus/1007125,CRECIMIENTO DEMOGRAFICO NULO
http://metadata.un.org/thesaurus/1007125,CROISSANCE ZERO DE LA POPULATION
http://metadata.un.org/thesaurus/1007125,Нулевой прирост населения
http://metadata.un.org/thesaurus/1007125,零人口增长
http://metadata.un.org/thesaurus/1006153,السكان المستقرون
http://metadata.un.org/thesaurus/1006153,STABLE POPULATION
http://metadata.un.org/thesaurus/1006153,POBLACION ESTABLE
http://metadata.un.org/thesaurus/1006153,POPULATION STABLE
http://metadata.un.org/thesaurus/1006153,Стабильное население
http://metadata.un.org/thesaurus/1006153,稳定人口
http://metadata.un.org/thesaurus/1007128,الزمبابويون
http://metadata.un.org/thesaurus/1007128,ZIMBABWEANS
http://metadata.un.org/thesaurus/1007128,ZIMBABWENSES
http://metadata.un.org/thesaurus/1007128,ZIMBABWEENS
http://metadata.un.org/thesaurus/1007128,Зимбабвийцы
http://metadata.un.org/thesaurus/1007128,津巴布韦人
http://metadata.un.org/thesaurus/1007126,زمبابوي
http://metadata.un.org/thesaurus/1007126,ZIMBABWE
http://metadata.un.org/thesaurus/1007126,ZIMBABWE
http://metadata.un.org/thesaurus/1007126,ZIMBABWE
http://metadata.un.org/thesaurus/1007126,Зимбабве
http://metadata.un.org/thesaurus/1007126,津巴布韦
http://metadata.un.org/thesaurus/1007127,اللاجئون الزمبابويون
http://metadata.un.org/thesaurus/1007127,ZIMBABWEAN REFUGEES
http://metadata.un.org/thesaurus/1007127,REFUGIADOS ZIMBABWENSES
http://metadata.un.org/thesaurus/1007127,REFUGIES ZIMBABWEENS
http://metadata.un.org/thesaurus/1007127,Зимбабвийские беженцы
http://metadata.un.org/thesaurus/1007127,津巴布韦难民
http://metadata.un.org/thesaurus/1000000,موز النسيج
http://metadata.un.org/thesaurus/1000000,ABACA
http://metadata.un.org/thesaurus/1000000,ABACA
http://metadata.un.org/thesaurus/1000000,ABACA
http://metadata.un.org/thesaurus/1000000,Абака
http://metadata.un.org/thesaurus/1000000,马尼拉麻
http://metadata.un.org/thesaurus/1002866,القنب
http://metadata.un.org/thesaurus/1002866,HEMP
http://metadata.un.org/thesaurus/1002866,CAÑAMO
http://metadata.un.org/thesaurus/1002866,CHANVRE
http://metadata.un.org/thesaurus/1002866,Конопля
http://metadata.un.org/thesaurus/1002866,大麻
http://metadata.un.org/thesaurus/1000019,منفذ للبحر
http://metadata.un.org/thesaurus/1000019,ACCESS TO THE SEA
http://metadata.un.org/thesaurus/1000019,ACCESO AL MAR
http://metadata.un.org/thesaurus/1000019,ACCES A LA MER
http://metadata.un.org/thesaurus/1000019,Доступ к морю
http://metadata.un.org/thesaurus/1000019,通往海洋
http://metadata.un.org/thesaurus/1006634,العبور
http://metadata.un.org/thesaurus/1006634,TRANSIT
http://metadata.un.org/thesaurus/1006634,TRANSITO
http://metadata.un.org/thesaurus/1006634,TRANSIT
http://metadata.un.org/thesaurus/1006634,Транзит
http://metadata.un.org/thesaurus/1006634,过境
http://metadata.un.org/thesaurus/1006636,بلدان العبور
http://metadata.un.org/thesaurus/1006636,TRANSIT COUNTRIES
http://metadata.un.org/thesaurus/1006636,PAISES DE TRANSITO
http://metadata.un.org/thesaurus/1006636,PAYS DE TRANSIT
http://metadata.un.org/thesaurus/1006636,Страны транзита
http://metadata.un.org/thesaurus/1006636,过境国
http://metadata.un.org/thesaurus/1000021,قوائم الاقتناء
http://metadata.un.org/thesaurus/1000021,ACCESSIONS LISTS
http://metadata.un.org/thesaurus/1000021,CATALOGOS DE ADQUISICIONES
http://metadata.un.org/thesaurus/1000021,LISTES D'ACQUISITIONS
http://metadata.un.org/thesaurus/1000021,Списки новых поступлений
http://metadata.un.org/thesaurus/1000021,档案磁带单
http://metadata.un.org/thesaurus/1001453,خدمات الإحاطة الجارية
http://metadata.un.org/thesaurus/1001453,CURRENT AWARENESS SERVICES
http://metadata.un.org/thesaurus/1001453,SERVICIOS DE ALERTA INFORMATIVA
http://metadata.un.org/thesaurus/1001453,SERVICES D'INFORMATION COURANTE
http://metadata.un.org/thesaurus/1001453,Службы текущей информации
http://metadata.un.org/thesaurus/1001453,最新资料报导
http://metadata.un.org/thesaurus/1000029,المحاسبون
http://metadata.un.org/thesaurus/1000029,ACCOUNTANTS
http://metadata.un.org/thesaurus/1000029,CONTADORES
http://metadata.un.org/thesaurus/1000029,COMPTABLES
http://metadata.un.org/thesaurus/1000029,Бухгалтеры
http://metadata.un.org/thesaurus/1000029,会计师
http://metadata.un.org/thesaurus/1000450,المراجعون
http://metadata.un.org/thesaurus/1000450,AUDITORS
http://metadata.un.org/thesaurus/1000450,AUDITORES
http://metadata.un.org/thesaurus/1000450,VERIFICATEURS DES COMPTES
http://metadata.un.org/thesaurus/1000450,Бухгалтеры-ревизоры
http://metadata.un.org/thesaurus/1000450,审计员
http://metadata.un.org/thesaurus/1000034,الحمض الأسيتي
http://metadata.un.org/thesaurus/1000034,ACETIC ACID
http://metadata.un.org/thesaurus/1000034,ACIDO ACETICO
http://metadata.un.org/thesaurus/1000034,ACIDE ACETIQUE
http://metadata.un.org/thesaurus/1000034,Уксусная кислота
http://metadata.un.org/thesaurus/1000034,乙酸
http://metadata.un.org/thesaurus/1001327,المواد الأكّالة
http://metadata.un.org/thesaurus/1001327,CORROSIVE AGENTS
http://metadata.un.org/thesaurus/1001327,AGENTES CORROSIVOS
http://metadata.un.org/thesaurus/1001327,AGENTS CORROSIFS
http://metadata.un.org/thesaurus/1001327,Корродирующие агенты
http://metadata.un.org/thesaurus/1001327,腐蚀剂
http://metadata.un.org/thesaurus/1000038,الضباب الحمضي
http://metadata.un.org/thesaurus/1000038,ACID FOG
http://metadata.un.org/thesaurus/1000038,NIEBLA ACIDA
http://metadata.un.org/thesaurus/1000038,BROUILLARD ACIDE
http://metadata.un.org/thesaurus/1000038,Кислотный туман
http://metadata.un.org/thesaurus/1000038,酸雾
http://metadata.un.org/thesaurus/1000039,الأمطار الحمضية
http://metadata.un.org/thesaurus/1000039,ACID RAIN
http://metadata.un.org/thesaurus/1000039,LLUVIA ACIDA
http://metadata.un.org/thesaurus/1000039,PLUIE ACIDE
http://metadata.un.org/thesaurus/1000039,Кислотный дождь
http://metadata.un.org/thesaurus/1000039,酸雨
http://metadata.un.org/thesaurus/1000044,آكريل النتريل
http://metadata.un.org/thesaurus/1000044,ACRYLONITRILES
http://metadata.un.org/thesaurus/1000044,ACRILONITRILOS
http://metadata.un.org/thesaurus/1000044,ACRYLONITRILES
http://metadata.un.org/thesaurus/1000044,Акрилонитрилы
http://metadata.un.org/thesaurus/1000044,丙烯晴
http://metadata.un.org/thesaurus/1000056,التقدير الإداري
http://metadata.un.org/thesaurus/1000056,ADMINISTRATIVE DISCRETION
http://metadata.un.org/thesaurus/1000056,DISCRECIONALIDAD ADMINISTRATIVA
http://metadata.un.org/thesaurus/1000056,POUVOIR DISCRETIONNAIRE DE L'ADMINISTRATION
http://metadata.un.org/thesaurus/1000056,Административная юрисдикция
http://metadata.un.org/thesaurus/1000056,行政裁决
http://metadata.un.org/thesaurus/1000013,التعسف الإداري
http://metadata.un.org/thesaurus/1000013,ABUSE OF ADMINISTRATIVE POWER
http://metadata.un.org/thesaurus/1000013,ABUSO DE AUTORIDAD ADMINISTRATIVA
http://metadata.un.org/thesaurus/1000013,ABUS DE POUVOIR ADMINISTRATIF
http://metadata.un.org/thesaurus/1000013,Злоупотребление административными полномочиями
http://metadata.un.org/thesaurus/1000013,滥用行政权力
http://metadata.un.org/thesaurus/1000055,الاحتجاز الإداري
http://metadata.un.org/thesaurus/1000055,ADMINISTRATIVE DETENTION
http://metadata.un.org/thesaurus/1000055,DETENCION ADMINISTRATIVA
http://metadata.un.org/thesaurus/1000055,DETENTION ADMINISTRATIVE
http://metadata.un.org/thesaurus/1000055,Административное задержание
http://metadata.un.org/thesaurus/1000055,行政拘留
http://metadata.un.org/thesaurus/1003480,الاجتهاد القضائي
http://metadata.un.org/thesaurus/1003480,JUDICIAL DISCRETION
http://metadata.un.org/thesaurus/1003480,DISCRECION JUDICIAL
http://metadata.un.org/thesaurus/1003480,POUVOIR DISCRETIONNAIRE DES TRIBUNAUX
http://metadata.un.org/thesaurus/1003480,Судебная юрисдикция
http://metadata.un.org/thesaurus/1003480,司法酌处权
http://metadata.un.org/thesaurus/1000064,المحاكم البحرية
http://metadata.un.org/thesaurus/1000064,ADMIRALTY COURTS
http://metadata.un.org/thesaurus/1000064,TRIBUNALES MARITIMOS
http://metadata.un.org/thesaurus/1000064,TRIBUNAUX MARITIMES
http://metadata.un.org/thesaurus/1000064,Морские суды
http://metadata.un.org/thesaurus/1000064,海事法院
http://metadata.un.org/thesaurus/1003933,المطالبات البحرية
http://metadata.un.org/thesaurus/1003933,MARITIME CLAIMS
http://metadata.un.org/thesaurus/1003933,RECLAMACIONES MARITIMAS
http://metadata.un.org/thesaurus/1003933,RECLAMATIONS MARITIMES
http://metadata.un.org/thesaurus/1003933,Морские требования
http://metadata.un.org/thesaurus/1003933,海事赔偿
http://metadata.un.org/thesaurus/1000067,الأطفال بالتبني
http://metadata.un.org/thesaurus/1000067,ADOPTED CHILDREN
http://metadata.un.org/thesaurus/1000067,HIJOS ADOPTIVOS
http://metadata.un.org/thesaurus/1000067,ENFANTS ADOPTES
http://metadata.un.org/thesaurus/1000067,Усыновленные (удочеренные)
http://metadata.un.org/thesaurus/1000067,收养儿童
http://metadata.un.org/thesaurus/1004666,الأيتام
http://metadata.un.org/thesaurus/1004666,ORPHANS
http://metadata.un.org/thesaurus/1004666,HUERFANOS
http://metadata.un.org/thesaurus/1004666,ORPHELINS
http://metadata.un.org/thesaurus/1004666,Сироты
http://metadata.un.org/thesaurus/1004666,孤儿
http://metadata.un.org/thesaurus/1000075,وكالات الإعلان التجاري
http://metadata.un.org/thesaurus/1000075,ADVERTISING AGENCIES
http://metadata.un.org/thesaurus/1000075,AGENCIAS DE PUBLICIDAD
http://metadata.un.org/thesaurus/1000075,AGENCES DE PUBLICITE
http://metadata.un.org/thesaurus/1000075,Рекламные агентства
