id,en,ar,es,fr,ru,zh
1003244,INTELLECTUAL COOPERATION,التعاون الفكري,COOPERACION INTELECTUAL,COOPERATION INTELLECTUELLE,Интеллектуальное сотрудничество,智力合作
1000015,ACADEMIC ACHIEVEMENT,الإنجاز الأكاديمي,RENDIMIENTO ESCOLAR,SUCCES SCOLAIRE,Успеваемость,学术成绩
1004187,MNEMONICS,تقوية الذاكرة (عملية),MNEMONICA,MNEMONIQUE,Мнемоника,记忆术
1001893,EDUCATION,التعليم,EDUCACION,EDUCATION,Образование,教育
1001911,EDUCATIONAL LEGISLATION,التشريع التربوي,LEGISLACION DE LA ENSEÑANZA,LEGISLATION DE L'EDUCATION,Законодательство в области образования,教育立法
1001923,EDUCATIONAL SOCIOLOGY,علم الاجتماع التربوي,SOCIOLOGIA DE LA EDUCACION,SOCIOLOGIE DE L'EDUCATION,Социология образования,教育社会学
1001769,DROUGHT,الجفاف,SEQUIA,SECHERESSE,Засуха,干旱
1001807,EARLY WARNING SYSTEMS,نظم الإنذار المبكر,SISTEMAS DE ALERTA TEMPRANA,SYSTEMES D'ALERTE RAPIDE,Системы раннего обнаружения,预警系统
1006758,TYPHOONS,الأعاصير الاستوائية,TIFONES,TYPHONS,Тайфуны,台风
1001814,EARTHQUAKE ZONES,مناطق الزلازل,ZONAS SISMICAS,ZONES SISMIQUES,Зоны землетрясений,震带
1005458,RELIEF TRANSPORT,النقل الغوثي,TRANSPORTE DE SOCORRO,TRANSPORT DE SECOURS,Транспорт для оказания помощи,救济运输
1002070,ENVIRONMENTAL EMERGENCIES,الطوارئ البيئية,EMERGENCIAS AMBIENTALES,URGENCES ENVIRONNEMENTALES,Чрезвычайные экологические ситуации,环境紧急事故
1001988,EMERGENCY EQUIPMENT,معدات للطوارئ,EQUIPO DE SOCORRO,EQUIPEMENT DE SURVIE,Аварийно-спасательные средства,应紧设备
1001995,EMERGENCY SHELTER,ملجأ للطوارئ,REFUGIO DE EMERGENCIA,ABRI DE SECOURS,Приют в чрезвычайных ситуациях,应急住所
1001695,DISASTER RELIEF,الإغاثة في حالات الكوارث,SOCORRO EN CASOS DE DESASTRE,SECOURS EN CAS DE CATASTROPHE,Помощь в случае бедствий,灾害救济
1001771,DROUGHT-STRICKEN AREAS,المناطق المصابة بالجفاف,ZONAS AFECTADAS POR LA SEQUIA,ZONES FRAPPEES PAR LA SECHERESSE,Пораженные засухой районы,旱灾地区
1001991,EMERGENCY OPERATIONS CENTRES,مركز عمليات الطوارئ,CENTROS DE OPERACIONES DE EMERGENCIA,CENTRES DES OPERATIONS D'URGENCE,Центры по проведению чрезвычайных операций,紧急业务中心
1000471,AVALANCHES,التيهور,ALUDES,AVALANCHES,Лавины,雪崩
1004334,NATURAL DISASTERS,الكوارث الطبيعية,DESASTRES NATURALES,CATASTROPHES NATURELLES,Стихийные бедствия,自然灾害
1002352,FIRE PREVENTION,الوقاية من الحرائق,PREVENCION DE INCENDIOS,PREVENTION DES INCENDIES,Предупреждение пожаров,防火
1001990,EMERGENCY MEDICAL SERVICES,الخدمات الطبية الطارئة,SERVICIOS MEDICOS DE EMERGENCIA,SERVICES MEDICAUX D'URGENCE,Экстренная медицинская помощь,紧急医疗服务
1003750,LIGHTNING,البرق,RAYOS,FOUDRE,Молнии,闪电
1003005,HURRICANES,الأعاصير,HURACANES,OURAGANS,Ураганы,飓风
1002350,FIRE CONTROL,مكافحة الحرائق,LUCHA CONTRA INCENDIOS,LUTTE ANTI-INCENDIE,Борьба с пожарами,灭火
1001691,DISASTER-PRONE AREAS,المناطق المعرضة للكوارث,ZONAS EXPUESTAS A DESASTRES,ZONES SUJETTES AUX CATASTROPHES,Подверженные бедствиям районы,易受灾害地区
1005456,RELIEF CORRIDORS,ممرات الإغاثة,CORREDORES DE SOCORRO,COULOIRS DE SECOURS,Коридоры для доставки помощи,救济走廊
1001993,EMERGENCY PROCEDURES,إجراءات الطوارئ,PROCEDIMIENTOS DE EMERGENCIA,PROCEDURES D'URGENCE,Чрезвычайные процедуры,紧急程序
1003611,LANDSLIDES,الإنهيالات الأرضية,DESLIZAMIENTOS DE TIERRA,GLISSEMENTS DE TERRAIN,Оползни,塌方
1001772,DROUGHT CONTROL,مكافحة الجفاف,LUCHA CONTRA LA SEQUIA,LUTTE CONTRE LA SECHERESSE,Борьба с засухой,抗旱
1002395,FLOODS,الفيضانات,INUNDACIONES,INONDATIONS,Наводнения,洪水
1002355,FIRES,الحرائق,INCENDIOS,INCENDIES,Пожары,火焰
1004605,OIL SPILLS,الانسكاب النفطي,DERRAMES DE PETROLEO,ACCIDENTS PETROLIERS,Разливы нефти,漏油
1006905,VOLCANIC ERUPTIONS,ثورات البراكين,ERUPCIONES VOLCANICAS,ERUPTIONS VOLCANIQUES,Вулканические извержения,火山爆发
1001693,DISASTER PREPAREDNESS,التأهب للكوارث,PREPARACION PARA CASOS DE DESASTRES,PLANIFICATION PREALABLE AUX CATASTROPHES,Подготовленность к бедствиям,备灾
c_a803f57b,DISASTER LOSS,الخسائر الناجمة عن الكوارث,PERDIDAS POR DESASTRES,PERTES DUES AUX CATASTROPHES,Ущерб от бедствий,灾害损失
1002392,FLOOD CONTROL,التحكم في الفيضانات,LUCHA CONTRA LAS INUNDACIONES,LUTTE ANTI-INONDATION,Борьба с наводнениями,防洪
1002353,FIRE SAFETY REQUIREMENTS,متطلبات السلامة من الحرائق,MEDIDAS DE SEGURIDAD CONTRA INCENDIOS,REGLES DE PREVENTION DES INCENDIES,Требования пожарной безопасности,消防安全要求
1001813,EARTHQUAKE PREDICTION,التنبؤ بالزلازل,PRONOSTICOS DE TERREMOTOS,PREVISIONS SISMIQUES,Прогнозирование землетрясений,地震预报
1001994,EMERGENCY RELIEF,الإغاثة في حالات الطوارئ,AYUDA DE EMERGENCIA,SECOURS D'URGENCE,Чрезвычайная помощь,紧急救济
1006729,TSUNAMIS,أمواج تسونامي,TSUNAMIS,TSUNAMIS,Цунами,海啸
1003864,HUMAN-MADE DISASTERS,كوارث من صنع الانسان,DESASTRES CAUSADOS POR EL SER HUMANO,CATASTROPHE D’ORIGINE HUMAINE,Антропогенные катастрофы,人为灾害
1001770,DROUGHT-PRONE AREAS,المناطق المعرضة للجفاف,ZONAS EXPUESTAS A SEQUIAS,ZONES SUJETTES A LA SECHERESSE,Подверженные засухе районы,易遭旱灾地区
1001696,DISASTER VICTIMS,ضحايا الكوارث,VICTIMAS DE DESASTRES,VICTIMES DE CATASTROPHES,Потерпевшие от бедствий,灾民
1001692,DISASTER INSURANCE,التأمين ضد الكوارث,SEGURO CONTRA DESASTRES,ASSURANCE CONTRE LES CATASTROPHES,Страхование от бедствий,灾害保险
1005457,RELIEF PERSONNEL,موظفو الإغاثة,PERSONAL DE SOCORRO,PERSONNEL HUMANITAIRE,"Персонал, занимающийся оказанием помощи",救济人员
1001815,EARTHQUAKES,الزلازل,TERREMOTOS,TREMBLEMENTS DE TERRE,Землетрясения,地震
1001694,DISASTER PREVENTION,إتقاء الكوارث,PREVENCION DE DESASTRES,PREVENTION DES CATASTROPHES,Предупреждение бедствий,预防灾害
1005347,RADIOGRAPHY,تصوير أشعة,RADIOGRAFIA,RADIOGRAPHIE,Радиография,射线照相术
1002928,HOT LABORATORIES,مختبرات التجارب الحرارية,LABORATORIOS RADIACTIVOS,LABORATOIRES CHAUDS,Лаборатории высокоактивных материалов,热实验室
1004489,NUCLEAR FISSION,الانشطار النووي,FISION NUCLEAR,FISSION NUCLEAIRE,Ядерное деление,核裂变
1005345,RADIOCHEMISTRY,الكيمياء الإشعاعية,RADIOQUIMICA,RADIOCHIMIE,Радиохимия,放射化学
1003438,ISOTOPES,النظائر,ISOTOPOS,ISOTOPES,Изотопы,同位素
1005314,RADIATION,الإشعاع,RADIACION,RAYONNEMENT,Излучение,辐射
1003437,ISOTOPE SEPARATION,فصل النظائر,SEPARACION DE ISOTOPOS,SEPARATION ISOTOPIQUE,Разделение изотопов,同位素分离
1004501,NUCLEAR PHYSICS,الفيزياء النووية,FISICA NUCLEAR,PHYSIQUE NUCLEAIRE,Ядерная физика,核物理
1002052,ENRICHED URANIUM,اليورانيوم عالي الإغناء,URANIO ENRIQUECIDO,URANIUM ENRICHI,Обогащенный уран,浓缩铀
1006767,ULTRAVIOLET RADIATION,الإشعاع فوق البنفسجي,RADIACION ULTRAVIOLETA,RADIATION ULTRAVIOLETTE,Ультрафиолетовое излучение,紫外辐射
1004745,PARTICLE ACCELERATORS,مسرعات الجسيمات,ACELERADORES DE PARTICULAS,ACCELERATEURS DE PARTICULES,Ускоритель частиц,粒子加速器
1004515,NUCLEAR TECHNOLOGY,التكنولوجيا النووية,TECNOLOGIA NUCLEAR,TECHNOLOGIE NUCLEAIRE,Ядерная техника,核技术
1000689,BREEDER REACTORS,المفاعلات المولدة,REACTORES REPRODUCTORES,REACTEURS SURGENERATEURS,Реакторы-размножители,增殖反应堆
1005342,RADIOACTIVITY,النشاط الإشعاعي,RADIACTIVIDAD,RADIOACTIVITE,Радиоактивность,放射性
1005316,RADIATION DOSIMETRY,قياس الإشعاع,DOSIMETRIA DE RADIACIONES,DOSIMETRIE DES RAYONNEMENTS,Радиационная дозиметрия,辐射剂量学
1003415,IRRADIATION,التشعيع,IRRADIACION,IRRADIATION,Облучение,辐照
1003396,IONIZING RADIATION,إشعاع مؤين,RADIACION IONIZANTE,RAYONNEMENT IONISANT,Ионизирующее излучение,电离辐射
1005348,RADIOISOTOPES,النظائر المشعة,RADIOISOTOPOS,RADIOISOTOPES,Радиоизотопы,放射性同位素
1005346,RADIOECOLOGY,الأيكولوجيا الإشعاعية,RADIOECOLOGIA,RADIOECOLOGIE,Радиоэкология,辐射生态学
1002381,FISSIONABLE MATERIALS,المواد الانشطارية,MATERIALES FISIONABLES,MATERIAUX DE FISSION,Расщепляющиеся материалы,可裂变材料
1004778,PEACEFUL NUCLEAR EXPLOSIONS,تفجيرات نووية سلمية,EXPLOSIONES NUCLEARES CON FINES PACIFICOS,EXPLOSIONS NUCLEAIRES A FINS PACIFIQUES,Ядерные взрывы в мирных целях,和平核爆
1003395,IONIZATION,التأيين,IONIZACION,IONISATION,Ионизация,电离
1000442,ATOMS,الذرات,ATOMOS,ATOMES,Атомы,原子
1004508,NUCLEAR RESEARCH,البحوث النووية,INVESTIGACIONES NUCLEARES,RECHERCHE NUCLEAIRE,Ядерные исследования,核研究
1004495,NUCLEAR FUSION,الاندماج النووي,FUSION NUCLEAR,FUSION NUCLEAIRE,Ядерный синтез,核聚变
1001539,DECOMMISSIONING OF NUCLEAR FACILITIES,وقف تشغيل المرافق النووية,CIERRE DEFINITIVO DE INSTALACIONES NUCLEARES,DECLASSEMENT D'INSTALLATIONS NUCLEAIRES,Вывод ядерных объектов из эксплуатации,关闭核设施
1005339,RADIOACTIVE TRACERS,كاشفات الإشعاع,TRAZADORES RADIACTIVOS,TRACEURS RADIOACTIFS,Радиоактивные индикаторы,放射性示踪剂
1004506,NUCLEAR REACTIONS,التفاعلات النووية,REACCIONES NUCLEARES,REACTIONS NUCLEAIRES,Ядерные реакции,核反应
1004498,NUCLEAR MATERIALS,المواد النووية,MATERIALES NUCLEARES,MATERIAUX NUCLEAIRES,Ядерные материалы,核材料
1002587,GAMMA RADIATION,إشعاع غاما,RADIACION GAMMA,RAYONNEMENT GAMMA,Гамма-излучение,伽玛辐射
1006037,SOLAR RADIATION,الإشعاع الشمسي,RADIACION SOLAR,RAYONNEMENT SOLAIRE,Солнечное излучение,太阳辐射
1002269,FAST REACTORS,المفاعلات السريعة,REACTORES RAPIDOS,REACTEURS A NEUTRONS RAPIDES,Быстрые реакторы,快中子（反应）堆
1005338,RADIOACTIVE MATERIALS,المواد المشعة,MATERIALES RADIACTIVOS,MATIERES RADIOACTIVES,Радиоактивные материалы,辐射材料
1004511,NUCLEAR SCIENCE,العلم النووي,CIENCIA NUCLEAR,SCIENCE NUCLEAIRE,Ядерная наука,核科学
1004036,MEMORIALS,النصب التذكارية,CONMEMORACIONES,MEMORIAUX,Мемориалы,纪念碑
1005245,PUBLIC DOMAIN,الملك العام,DOMINIO PUBLICO,DOMAINE PUBLIC,Общее достояние,公有土地
1002893,HISTORIC SITES AND MONUMENTS,المواقع والمعالم التاريخية,LUGARES Y MONUMENTOS HISTORICOS,SITES ET MONUMENTS HISTORIQUES,Исторические объекты и памятники,历史遗址和遗址
1001179,COMPULSORY LICENCES,الرخص الإلزامية,LICENCIAS OBLIGATORIAS,LICENCES OBLIGATOIRES,Принудительные лицензии,强制许可
1004886,PHOTOCOPYING,النسخ التصويري,FOTOCOPIADO,PHOTOCOPIE,Фотокопирование,照相复制
1004368,NEIGHBOURING RIGHTS,حقوق الجوار,DERECHOS CONEXOS,DROITS VOISINS (DROITS D'AUTEUR),Смежные права,邻接权
1002895,HISTORICAL MARKERS,اللوحات التذكارية,PLACAS CONMEMORATIVAS,PLAQUES COMMEMORATIVES,Мемориальные доски,历史性标志
1000406,ARTISTIC CREATION,الإبداع الفني,CREACION ARTISTICA,CREATION ARTISTIQUE,Художественное произведение,艺术创作
1003292,INTERNATIONAL COPYRIGHT,حقوق النشر الدولية,DERECHOS INTERNACIONALES DE AUTOR,DROITS D'AUTEUR INTERNATIONAUX,Международное авторское право,国际版权
1001438,CULTURAL PROPERTY,الملكية الثقافية,BIENES CULTURALES,BIENS CULTURELS,Культурные ценности (в праве),文化财产
1001439,CULTURAL PROPERTY PRESERVATION,صيانة الملكية الثقافية,CONSERVACION DE BIENES CULTURALES,CONSERVATION DES BIENS CULTURELS,Сохранение культурных ценностей,保护文化财产
1005615,ROYALTIES,الملكيات,REGALIAS,REDEVANCES,Авторское вознаграждение,权益费
1003245,INTELLECTUAL PROPERTY,الملكية الفكرية,PROPIEDAD INTELECTUAL,PROPRIETE INTELLECTUELLE,Интеллектуальная собственность,知识产权
1001441,CULTURAL PROPERTY RESTITUTION,إرجاع الممتلكات الثفاقية إلى أصحابها,RESTITUCION DE BIENES CULTURALES,RESTITUTION DES BIENS CULTURELS,Реституция культурных ценностей,归还文化财产
1004754,PATENT EXAMINATION,فحص براءات الاختراع,EXAMEN DE PATENTES,EXAMEN DES BREVETS,Патентная экспертиза,专利审查
1001597,DESIGN PROTECTION,حماية التصميمات,PROTECCION DE DISEÑOS,PROTECTION DES DESSINS,Охрана дизайна,设计保护
1003772,LITERARY AND ARTISTIC PROPERTY,الملكية الأدبية والفنية,PROPIEDAD LITERARIA Y ARTISTICA,PROPRIETE LITTERAIRE ET ARTISTIQUE,Литературная и художественная собственность,文学艺术产权
1001305,COPYING PROCESSES,عمليات النسخ,REPROGRAFIA,REPROGRAPHIE,Копировальные работы,复印法
1001440,CULTURAL PROPERTY PROTECTION,حماية الملكية الثقافية,PROTECCION DE BIENES CULTURALES,PROTECTION DES BIENS CULTURELS,Защита культурных ценностей,保护文化财产
1004211,MONETARY RESERVES,الاحتياطيات النقدية,RESERVAS MONETARIAS,RESERVES MONETAIRES,Валютные резервы,通货准备金
1000516,BANK NOTES,الأوراق المصرفية,BILLETES DE BANCO,BILLETS DE BANQUE,Банкноты,钞票
1002704,GOLD RESERVES,احتياطيات الذهب,RESERVAS DE ORO,RESERVES D'OR,Золотые резервы,黄金储备
1000993,CIRCULAR VELOCITY OF MONEY,سرعة تداول النقد,VELOCIDAD DE CIRCULACION DEL DINERO,VITESSE DE CIRCULATION DE LA MONNAIE,Скорость обращения денег,资金周转率
1003768,LIQUIDITY,السيولة,LIQUIDEZ,LIQUIDITE,Ликвидность,流动性
1006847,VALUATION,تحديد القيمة,VALORACION,EVALUATION MONETAIRE,Стоимостная оценка,估价
1002538,FRENCH FRANC AREA,منطقة الفرنك الفرنسي,ZONA DEL FRANCO FRANCES,ZONE FRANC FRANCAIS,Зона французского франка,法国法郎区
1001451,CURRENCY INSTABILITY,عدم استقرار العملات,INESTABILIDAD MONETARIA,INSTABILITE MONETAIRE,Нестабильность валюты,货币的稳定性
1000416,ASIAN DOLLAR MARKET,سوق الدولار الآسيوية,MERCADO ASIATICO DEL DOLAR,MARCHE ASIATIQUE DU DOLLAR,Рынок азиатских долларов,亚洲美元市场
1003323,INTERNATIONAL MONETARY SYSTEM,نظام النقد الدولي,SISTEMA MONETARIO INTERNACIONAL,SYSTEME MONETAIRE INTERNATIONAL,Международная валютная система,国际货币制度
